customer_id,segment
2997,1
2998,0
2999,3
3000,0
3001,3
3002,3
3003,0
3004,3
3005,0
3006,3
3007,1
3008,0
3009,0
3010,3
3011,0
3012,3
3013,3
3014,1
3015,0
3016,0
3017,3
3018,0
3019,2
3020,0
3021,2
3022,3
3023,2
3024,1
3025,2
3026,0
3027,0
3028,3
3029,1
3030,2
3031,3
3032,0
3033,0
3034,0
3035,3
3036,1
3037,0
3038,0
3039,0
3040,1
3041,2
3042,3
3043,3
3044,2
3045,3
3046,3
3047,2
3048,1
3049,3
3050,0
3051,3
3052,0
3053,1
3054,3
3055,1
3056,2
3057,1
3058,0
3059,0
3060,0
3061,1
3062,2
3063,0
3064,3
3065,2
3066,2
3067,2
3068,0
3069,3
3070,2
3071,0
3072,3
3073,3
3074,3
3075,3
3076,3
3077,2
3078,1
3079,1
3080,0
3081,0
3082,0
3083,1
3084,3
3085,3
3086,2
3087,0
3088,2
3089,1
3090,3
3091,3
3092,3
3093,3
3094,3
3095,2
3096,0
3097,0
3098,2
3099,0
3100,0
3101,3
3102,0
3103,1
3104,3
3105,1
3106,1
3107,2
3108,1
3109,0
3110,3
3111,2
3112,0
3113,3
3114,1
3115,2
3116,1
3117,1
3118,1
3119,0
3120,0
3121,0
3122,2
3123,2
3124,2
3125,0
3126,0
3127,3
3128,0
3129,1
3130,3
3131,2
3132,3
3133,1
3134,0
3135,3
3136,3
3137,3
3138,1
3139,3
3140,2
3141,2
3142,0
3143,3
3144,0
3145,1
3146,1
3147,3
3148,1
3149,3
3150,0
3151,0
3152,1
3153,2
3154,0
3155,0
3156,2
3157,0
3158,0
3159,3
3160,2
3161,3
3162,3
3163,0
3164,3
3165,1
3166,3
3167,0
3168,0
3169,0
3170,1
3171,3
3172,1
3173,1
3174,3
3175,1
3176,0
3177,3
3178,2
3179,0
3180,2
3181,3
3182,0
3183,2
3184,0
3185,0
3186,0
3187,3
3188,3
3189,0
3190,0
3191,0
3192,0
3193,3
3194,1
3195,1
3196,2
3197,1
3198,0
3199,0
3200,3
3201,3
3202,3
3203,3
3204,1
3205,3
3206,2
3207,0
3208,0
3209,0
3210,0
3211,2
3212,3
3213,1
3214,1
3215,0
3216,3
3217,2
3218,0
3219,0
3220,2
3221,0
3222,3
3223,3
3224,1
3225,0
3226,3
3227,1
3228,0
3229,1
3230,2
3231,2
3232,0
3233,2
3234,0
3235,0
3236,0
3237,3
3238,0
3239,2
3240,2
3241,3
3242,1
3243,1
3244,0
3245,0
3246,1
3247,2
3248,1
3249,3
3250,2
3251,3
3252,1
3253,0
3254,2
3255,0
3256,3
3257,0
3258,2
3259,3
3260,0
3261,0
3262,1
3263,0
3264,2
3265,2
3266,0
3267,0
3268,3
3269,1
3270,0
3271,3
3272,1
3273,1
3274,3
3275,1
3276,3
3277,2
3278,1
3279,2
3280,0
3281,1
3282,0
3283,0
3284,0
3285,0
3286,2
3287,1
3288,2
3289,0
3290,2
3291,2
3292,3
3293,1
3294,1
3295,2
3296,3
3297,3
3298,2
3299,2
3300,0
3301,3
3302,2
3303,0
3304,3
3305,1
3306,0
3307,0
3308,0
3309,1
3310,0
3311,3
3312,3
3313,1
3314,1
3315,0
3316,0
3317,3
3318,0
3319,0
3320,2
3321,0
3322,2
3323,3
3324,1
3325,1
3326,3
3327,2
3328,3
3329,2
3330,0
3331,3
3332,0
3333,0
3334,0
3335,2
3336,2
3337,1
3338,3
3339,0
3340,3
3341,2
3342,3
3343,0
3344,0
3345,2
3346,1
3347,3
3348,1
3349,3
3350,2
3351,0
3352,0
3353,0
3354,2
3355,2
3356,2
3357,1
3358,2
3359,1
3360,1
3361,2
3362,2
3363,1
3364,3
3365,2
3366,2
3367,1
3368,3
3369,0
3370,2
3371,3
3372,0
3373,3
3374,0
3375,2
3376,2
3377,0
3378,1
3379,2
3380,3
3381,0
3382,3
3383,3
3384,1
3385,0
3386,1
3387,1
3388,3
3389,2
3390,0
3391,0
3392,3
3393,3
3394,0
3395,3
3396,1
3397,0
3398,0
3399,1
3400,1
3401,0
3402,3
3403,3
3404,3
3405,3
3406,3
3407,2
3408,0
3409,2
3410,0
3411,1
3412,0
3413,2
3414,0
3415,0
3416,0
3417,1
3418,3
3419,0
3420,3
3421,3
3422,2
3423,1
3424,2
3425,0
3426,1
3427,0
3428,3
3429,3
3430,3
3431,1
3432,3
3433,3
3434,0
3435,0
3436,1
3437,2
3438,2
3439,0
3440,1
3441,0
3442,0
3443,0
3444,2
3445,3
3446,2
3447,1
3448,3
3449,2
3450,3
3451,3
3452,3
3453,0
3454,0
3455,3
3456,3
3457,3
3458,3
3459,0
3460,3
3461,2
3462,3
3463,0
3464,0
3465,3
3466,3
3467,1
3468,2
3469,2
3470,3
3471,2
3472,2
3473,3
3474,2
3475,1
3476,2
3477,3
3478,3
3479,3
3480,1
3481,2
3482,1
3483,3
3484,1
3485,1
3486,3
3487,3
3488,3
3489,0
3490,2
3491,1
3492,0
3493,3
3494,3
3495,0
3496,3
3497,1
3498,3
3499,2
3500,3
3501,2
3502,3
3503,0
3504,1
3505,1
3506,3
3507,1
3508,3
3509,1
3510,0
3511,3
3512,1
3513,1
3514,0
3515,3
3516,3
3517,1
3518,0
3519,1
3520,3
3521,1
3522,3
3523,0
3524,2
3525,2
3526,2
3527,0
3528,0
3529,3
3530,2
3531,0
3532,0
3533,2
3534,0
3535,1
3536,3
3537,0
3538,3
3539,0
3540,2
3541,1
3542,1
3543,3
3544,0
3545,2
3546,2
3547,2
3548,3
3549,0
3550,3
3551,1
3552,1
3553,2
3554,2
3555,0
3556,3
3557,2
3558,3
3559,3
3560,2
3561,1
3562,2
3563,3
3564,0
3565,3
3566,3
3567,1
3568,2
3569,3
3570,2
3571,3
3572,0
3573,2
3574,2
3575,2
3576,2
3577,3
3578,0
3579,3
3580,0
3581,3
3582,1
3583,2
3584,3
3585,3
3586,3
3587,2
3588,2
3589,3
3590,0
3591,3
3592,2
3593,3
3594,0
3595,0
3596,3
3597,3
3598,3
3599,3
3600,2
3601,1
3602,0
3603,2
3604,0
3605,3
3606,0
3607,0
3608,0
3609,0
3610,0
3611,0
3612,2
3613,1
3614,3
3615,1
3616,1
3617,2
3618,0
3619,2
3620,3
3621,1
3622,0
3623,2
3624,3
3625,1
3626,1
3627,3
3628,1
3629,1
3630,0
3631,0
3632,3
3633,1
3634,2
3635,3
3636,0
3637,3
3638,0
3639,3
3640,1
3641,0
3642,0
3643,3
3644,0
3645,0
3646,3
3647,2
3648,2
3649,0
3650,3
3651,0
3652,0
3653,2
3654,0
3655,2
3656,0
3657,0
3658,2
3659,3
3660,0
3661,0
3662,3
3663,1
3664,1
3665,0
3666,2
3667,0
3668,0
3669,2
3670,3
3671,2
3672,3
3673,1
3674,2
3675,3
3676,3
3677,2
3678,1
3679,0
3680,0
3681,3
3682,0
3683,2
3684,2
3685,0
3686,0
3687,2
3688,3
3689,1
3690,2
3691,0
3692,3
3693,0
3694,1
3695,3
3696,2
3697,0
3698,0
3699,0
3700,2
3701,3
3702,0
3703,1
3704,1
3705,0
3706,0
3707,2
3708,1
3709,2
3710,3
3711,3
3712,3
3713,3
3714,3
3715,3
3716,3
3717,3
3718,3
3719,3
3720,2
3721,1
3722,2
3723,3
3724,2
3725,3
3726,3
3727,3
3728,0
3729,1
3730,3
3731,3
3732,3
3733,1
3734,1
3735,0
3736,3
3737,0
3738,3
3739,3
3740,2
3741,0
3742,0
3743,3
3744,2
3745,0
3746,3
3747,0
3748,3
3749,2
3750,0
3751,0
3752,2
3753,2
3754,3
3755,2
3756,2
3757,0
3758,0
3759,3
3760,0
3761,3
3762,2
3763,0
3764,0
3765,0
3766,3
3767,2
3768,2
3769,3
3770,1
3771,3
3772,3
3773,1
3774,3
3775,3
3776,2
3777,3
3778,0
3779,3
3780,3
3781,0
3782,3
3783,1
3784,0
3785,1
3786,3
3787,3
3788,0
3789,0
3790,1
3791,0
3792,2
3793,0
3794,0
3795,3
3796,1
3797,1
3798,3
3799,2
3800,0
3801,0
3802,0
3803,2
3804,0
3805,0
3806,0
3807,3
3808,1
3809,3
3810,3
3811,1
3812,0
3813,1
3814,0
3815,2
3816,2
3817,2
3818,0
3819,1
3820,3
3821,3
3822,3
3823,3
3824,0
3825,3
3826,1
3827,0
3828,2
3829,3
3830,1
3831,2
3832,1
3833,2
3834,2
3835,0
3836,2
3837,3
3838,0
3839,3
3840,0
3841,1
3842,1
3843,3
3844,3
3845,3
3846,2
3847,3
3848,3
3849,0
3850,0
3851,2
3852,0
3853,2
3854,2
3855,1
3856,0
3857,3
3858,2
3859,1
3860,0
3861,2
3862,0
3863,1
3864,2
3865,3
3866,2
3867,3
3868,0
3869,1
3870,2
3871,2
3872,0
3873,0
3874,0
3875,3
3876,2
3877,0
3878,3
3879,0
3880,2
3881,3
3882,3
3883,3
3884,2
3885,3
3886,0
3887,3
3888,3
3889,3
3890,0
3891,0
3892,3
3893,2
3894,1
3895,3
3896,1
3897,2
3898,2
3899,0
3900,0
3901,0
3902,3
3903,1
3904,3
3905,2
3906,1
3907,3
3908,3
3909,1
3910,3
3911,2
3912,2
3913,3
3914,2
3915,2
3916,2
3917,2
3918,1
3919,1
3920,2
3921,0
3922,3
3923,2
3924,3
3925,0
3926,1
3927,1
3928,1
3929,0
3930,1
3931,1
3932,1
3933,2
3934,0
3935,2
3936,0
3937,2
3938,1
3939,2
3940,0
3941,0
3942,0
3943,0
3944,1
3945,0
3946,3
3947,0
3948,0
3949,3
3950,0
3951,2
3952,3
3953,3
3954,0
3955,0
3956,1
3957,3
3958,3
3959,0
3960,2
3961,2
3962,0
3963,3
3964,0
3965,2
3966,0
3967,2
3968,0
3969,2
3970,0
3971,3
3972,0
3973,3
3974,0
3975,0
3976,0
3977,0
3978,0
3979,2
3980,1
3981,0
3982,2
3983,1
3984,0
3985,2
3986,0
3987,0
3988,2
3989,3
3990,3
3991,3
3992,2
3993,0
3994,2
3995,0
3996,0
3997,0
3998,2
3999,2
4000,0
4001,3
4002,2
4003,3
4004,0
4005,1
4006,0
4007,2
4008,0
4009,0
4010,1
4011,0
4012,0
4013,3
4014,0
4015,1
4016,2
4017,0
4018,2
4019,0
4020,3
4021,0
4022,0
4023,2
4024,3
4025,3
4026,3
4027,1
4028,3
4029,2
4030,3
4031,2
4032,2
4033,1
4034,1
4035,0
4036,2
4037,2
4038,3
4039,2
4040,3
4041,2
4042,3
4043,0
4044,3
4045,2
4046,0
4047,0
4048,0
4049,2
4050,1
4051,3
4052,3
4053,1
4054,2
4055,3
4056,3
4057,0
4058,3
4059,2
4060,3
4061,3
4062,1
4063,0
4064,1
4065,0
4066,3
4067,0
4068,1
4069,3
4070,0
4071,2
4072,1
4073,2
4074,0
4075,0
4076,2
4077,3
4078,1
4079,0
4080,2
4081,2
4082,0
4083,1
4084,2
4085,1
4086,3
4087,1
4088,1
4089,0
4090,0
4091,0
4092,3
4093,3
4094,0
4095,0
4096,2
4097,1
4098,1
4099,1
4100,3
4101,0
4102,1
4103,1
4104,2
4105,3
4106,0
4107,1
4108,3
4109,3
4110,2
4111,2
4112,3
4113,1
4114,2
4115,3
4116,0
4117,1
4118,3
4119,2
4120,2
4121,3
4122,3
4123,3
4124,2
4125,3
4126,0
4127,2
4128,2
4129,3
4130,3
4131,3
4132,1
4133,2
4134,2
4135,2
4136,0
4137,2
4138,3
4139,1
4140,3
4141,2
4142,1
4143,0
4144,2
4145,2
4146,0
4147,0
4148,3
4149,2
4150,2
4151,0
4152,3
4153,2
4154,2
4155,1
4156,0
4157,1
4158,0
4159,2
4160,0
4161,1
4162,0
4163,3
4164,2
4165,3
4166,0
4167,0
4168,2
4169,3
4170,2
4171,3
4172,1
4173,3
4174,0
4175,3
4176,1
4177,1
4178,3
4179,1
4180,3
4181,3
4182,0
4183,1
4184,2
4185,3
4186,3
4187,0
4188,0
4189,0
4190,2
4191,0
4192,3
4193,3
4194,3
4195,0
4196,2
4197,0
4198,3
4199,0
4200,0
4201,0
4202,3
4203,0
4204,1
4205,1
4206,3
4207,0
4208,0
4209,2
4210,0
4211,1
4212,2
4213,2
4214,0
4215,3
4216,0
4217,0
4218,0
4219,3
4220,1
4221,0
4222,0
4223,2
4224,0
4225,0
4226,3
4227,1
4228,0
4229,1
4230,0
4231,3
4232,0
4233,3
4234,3
4235,0
4236,0
4237,2
4238,3
4239,3
4240,1
4241,3
4242,3
4243,2
4244,2
4245,1
4246,0
4247,3
4248,0
4249,0
4250,3
4251,2
4252,0
4253,0
4254,3
4255,1
4256,0
4257,0
4258,2
4259,1
4260,0
4261,3
4262,3
4263,0
4264,3
4265,1
4266,2
4267,2
4268,3
4269,3
4270,3
4271,3
4272,2
4273,3
4274,3
4275,0
4276,0
4277,2
4278,3
4279,0
4280,1
4281,0
4282,2
4283,1
4284,0
4285,3
4286,0
4287,3
4288,0
4289,3
4290,1
4291,0
4292,0
4293,0
4294,1
4295,3
4296,2
4297,2
4298,1
4299,1
4300,1
4301,2
4302,3
4303,3
4304,2
4305,0
4306,0
4307,1
4308,2
4309,3
4310,1
4311,3
4312,3
4313,0
4314,1
4315,0
4316,1
4317,3
4318,3
4319,3
4320,2
4321,3
4322,1
4323,3
4324,0
4325,0
4326,3
4327,0
4328,3
4329,3
4330,3
4331,0
4332,3
4333,0
4334,2
4335,3
4336,0
4337,0
4338,0
4339,2
4340,3
4341,0
4342,0
4343,1
4344,0
4345,3
4346,3
4347,3
4348,3
4349,2
4350,3
4351,0
4352,0
4353,1
4354,0
4355,3
4356,3
4357,3
4358,2
4359,2
4360,3
4361,0
4362,1
4363,3
4364,3
4365,3
4366,0
4367,2
4368,1
4369,0
4370,2
4371,0
4372,0
4373,2
4374,0
4375,1
4376,0
4377,3
4378,0
4379,3
4380,0
4381,3
4382,2
4383,0
4384,2
4385,3
4386,3
4387,2
4388,0
4389,3
4390,1
4391,0
4392,3
4393,2
4394,3
4395,2
4396,2
4397,0
4398,3
4399,0
4400,3
4401,3
4402,1
4403,0
4404,0
4405,2
4406,1
4407,3
4408,2
4409,3
4410,0
4411,2
4412,0
4413,3
4414,0
4415,1
4416,3
4417,1
4418,0
4419,0
4420,2
4421,2
4422,0
4423,1
4424,0
4425,3
4426,2
4427,0
4428,0
4429,0
4430,0
4431,2
4432,3
4433,3
4434,2
4435,1
4436,3
4437,3
4438,0
4439,0
4440,2
4441,0
4442,2
4443,3
4444,3
4445,0
4446,2
4447,2
4448,2
4449,1
4450,0
4451,1
4452,3
4453,1
4454,1
4455,1
4456,2
4457,0
4458,1
4459,0
4460,3
4461,2
4462,2
4463,2
4464,3
4465,0
4466,0
4467,0
4468,1
4469,3
4470,0
4471,3
4472,0
4473,1
4474,0
4475,2
4476,1
4477,1
4478,0
4479,3
4480,1
4481,2
4482,1
4483,3
4484,0
4485,3
4486,0
4487,3
4488,0
4489,0
4490,0
4491,1
4492,3
4493,3
4494,0
4495,0
4496,2
4497,2
4498,2
4499,3
4500,3
4501,0
4502,2
4503,3
4504,2
4505,0
4506,2
4507,2
4508,0
4509,3
4510,2
4511,1
4512,2
4513,3
4514,0
4515,0
4516,2
4517,2
4518,0
4519,3
4520,0
4521,0
4522,2
4523,3
4524,3
4525,1
4526,1
4527,3
4528,3
4529,0
4530,1
4531,3
4532,2
4533,1
4534,2
4535,2
4536,0
4537,1
4538,3
4539,0
4540,2
4541,0
4542,0
4543,3
4544,2
4545,2
4546,0
4547,3
4548,0
4549,3
4550,0
4551,0
4552,1
4553,0
4554,1
4555,0
4556,3
4557,0
4558,3
4559,0
4560,3
4561,3
4562,0
4563,0
4564,3
4565,0
4566,3
4567,3
4568,0
4569,1
4570,1
4571,2
4572,3
4573,0
4574,2
4575,3
4576,0
4577,3
4578,0
4579,2
4580,0
4581,1
4582,3
4583,3
4584,3
4585,1
4586,3
4587,2
4588,3
4589,1
4590,3
4591,0
4592,2
4593,3
4594,0
4595,0
4596,3
4597,2
4598,0
4599,2
4600,2
4601,1
4602,3
4603,3
4604,1
4605,1
4606,2
4607,3
4608,0
4609,0
4610,3
4611,3
4612,2
4613,1
4614,2
4615,2
4616,0
4617,0
4618,1
4619,2
4620,2
4621,0
4622,3
4623,1
4624,3
4625,0
4626,1
4627,3
4628,2
4629,0
4630,0
4631,0
4632,2
4633,2
4634,0
4635,1
4636,0
4637,2
4638,1
4639,0
4640,0
4641,0
4642,0
4643,2
4644,0
4645,0
4646,3
4647,3
4648,0
4649,2
4650,2
4651,3
4652,3
4653,0
4654,0
4655,2
4656,1
4657,3
4658,0
4659,1
4660,0
4661,1
4662,3
4663,2
4664,0
4665,1
4666,2
4667,3
4668,2
4669,1
4670,0
4671,0
4672,2
4673,0
4674,0
4675,1
4676,0
4677,0
4678,0
4679,0
4680,3
4681,3
4682,0
4683,3
4684,3
4685,3
4686,2
4687,0
4688,2
4689,3
4690,3
4691,2
4692,0
4693,3
4694,3
4695,2
4696,1
4697,2
4698,2
4699,3
4700,3
4701,3
4702,2
4703,2
4704,2
4705,0
4706,0
4707,0
4708,2
4709,0
4710,2
4711,3
4712,1
4713,1
4714,3
4715,1
4716,0
4717,2
4718,1
4719,2
4720,0
4721,2
4722,1
4723,0
4724,1
4725,0
4726,2
4727,3
4728,0
4729,2
4730,2
4731,2
4732,3
4733,2
4734,0
4735,3
4736,3
4737,3
4738,0
4739,0
4740,3
4741,0
4742,0
4743,3
4744,0
4745,0
4746,0
4747,2
4748,1
4749,3
4750,0
4751,0
4752,1
4753,2
4754,2
4755,3
4756,3
4757,2
4758,3
4759,0
4760,3
4761,2
4762,2
4763,3
4764,2
4765,2
4766,0
4767,3
4768,1
4769,0
4770,1
4771,1
4772,2
4773,0
4774,2
4775,0
4776,0
4777,2
4778,0
4779,0
4780,1
4781,2
4782,3
4783,3
4784,1
4785,3
4786,3
4787,2
4788,3
4789,0
4790,1
4791,2
4792,0
4793,0
4794,3
4795,2
4796,0
4797,0
4798,2
4799,3
4800,3
4801,2
4802,0
4803,0
4804,2
4805,1
4806,3
4807,2
4808,3
4809,2
4810,1
4811,2
4812,3
4813,2
4814,3
4815,2
4816,0
4817,0
4818,2
4819,1
4820,1
4821,3
4822,0
4823,1
4824,1
4825,2
4826,2
4827,0
4828,2
4829,3
4830,3
4831,1
4832,0
4833,1
4834,3
4835,2
4836,3
4837,0
4838,0
4839,0
4840,0
4841,3
4842,2
4843,0
4844,2
4845,2
4846,2
4847,0
4848,3
4849,0
4850,3
4851,0
4852,3
4853,3
4854,0
4855,0
4856,3
4857,2
4858,1
4859,0
4860,0
4861,2
4862,3
4863,0
4864,3
4865,1
4866,0
4867,0
4868,0
4869,2
4870,1
4871,2
4872,0
4873,1
4874,3
4875,2
4876,1
4877,0
4878,1
4879,2
4880,2
4881,0
4882,1
4883,1
4884,2
4885,3
4886,3
4887,0
4888,1
4889,2
4890,3
4891,0
4892,0
4893,2
4894,0
4895,1
4896,2
4897,0
4898,2
4899,3
4900,3
4901,2
4902,0
4903,0
4904,3
4905,3
4906,1
4907,3
4908,0
4909,1
4910,0
4911,0
4912,2
4913,2
4914,3
4915,2
4916,1
4917,3
4918,1
4919,3
4920,2
4921,2
4922,0
4923,0
4924,3
4925,2
4926,2
4927,0
4928,2
4929,1
4930,0
4931,3
4932,3
4933,3
4934,0
4935,1
4936,0
4937,2
4938,3
4939,3
4940,0
4941,3
4942,0
4943,1
4944,3
4945,1
4946,3
4947,3
4948,3
4949,3
4950,1
4951,0
4952,3
4953,0
4954,3
4955,0
4956,0
4957,3
4958,0
4959,2
4960,1
4961,0
4962,0
4963,2
4964,0
4965,0
4966,0
4967,2
4968,2
4969,0
4970,1
4971,3
4972,0
4973,2
4974,1
4975,1
4976,2
4977,2
4978,0
4979,3
4980,1
4981,3
4982,0
4983,2
4984,0
4985,2
4986,2
4987,1
4988,0
4989,1
4990,0
4991,0
4992,3
4993,3
4994,2
4995,1
4996,0
4997,0
4998,2
4999,2
5000,1
